,store,date,year,quarter,year_month,month,day,season,holiday_flag,temperature_class,temperature,fuel_price,cpi,unemployment,weekly_sales
2921,21,2011-04-08,2011,Q2,2011-04,4,Friday,Spring,0,3 Warm,20.34444444444445,3.622,214.7252242,7.931,744782.89
2922,21,2011-04-15,2011,Q2,2011-04,4,Friday,Spring,0,3 Warm,21.672222222222224,3.743,214.9420631,7.931,768390.05
2923,21,2011-04-22,2011,Q2,2011-04,4,Friday,Spring,0,3 Warm,21.550000000000004,3.807,215.1096657,7.931,801302.01
2924,21,2011-04-29,2011,Q2,2011-04,4,Friday,Spring,0,3 Warm,21.216666666666665,3.81,215.2772683,7.931,783250.75
2925,21,2011-05-06,2011,Q2,2011-05,5,Friday,Spring,0,2 Moderate,16.594444444444445,3.906,215.4448709,7.931,718898.33
2926,21,2011-05-13,2011,Q2,2011-05,5,Friday,Spring,0,3 Warm,23.911111111111115,3.899,215.6124735,7.931,754236.7
2927,21,2011-05-20,2011,Q2,2011-05,5,Friday,Spring,0,3 Warm,20.200000000000003,3.907,215.3834778,7.931,744836.56
2928,21,2011-05-27,2011,Q2,2011-05,5,Friday,Spring,0,3 Warm,24.922222222222224,3.786,215.1544822,7.931,744389.81
2929,21,2011-06-03,2011,Q2,2011-06,6,Friday,Summer,0,3 Warm,28.788888888888884,3.699,214.9254865,7.931,773878.58
2930,21,2011-06-10,2011,Q2,2011-06,6,Friday,Summer,0,3 Warm,29.283333333333328,3.648,214.6964908,7.931,794397.89
2931,21,2011-06-17,2011,Q2,2011-06,6,Friday,Summer,0,4 Hot,30.85555555555556,3.637,214.6513538,7.931,823220.43
2932,21,2011-06-24,2011,Q2,2011-06,6,Friday,Summer,0,3 Warm,29.84444444444445,3.594,214.7441108,7.931,771298.98
2933,21,2011-07-01,2011,Q3,2011-07,7,Friday,Summer,0,4 Hot,30.87222222222222,3.524,214.8368678,7.852,784639.12
2934,21,2011-07-08,2011,Q3,2011-07,7,Friday,Summer,0,4 Hot,31.75555555555555,3.48,214.9296249,7.852,734099.4
2935,21,2011-07-15,2011,Q3,2011-07,7,Friday,Summer,0,4 Hot,32.80555555555556,3.575,215.0134426,7.852,728311.15
2936,21,2011-07-22,2011,Q3,2011-07,7,Friday,Summer,0,4 Hot,32.37222222222222,3.651,215.0749122,7.852,784490.67
2937,21,2011-07-29,2011,Q3,2011-07,7,Friday,Summer,0,4 Hot,33.08888888888889,3.682,215.1363819,7.852,751167.12
2938,21,2011-08-05,2011,Q3,2011-08,8,Friday,Summer,0,4 Hot,34.56666666666667,3.684,215.1978515,7.852,783614.89
2939,21,2011-08-12,2011,Q3,2011-08,8,Friday,Summer,0,4 Hot,33.511111111111106,3.638,215.2593211,7.852,776933.37
2940,21,2011-08-19,2011,Q3,2011-08,8,Friday,Summer,0,4 Hot,32.28333333333333,3.554,215.3229307,7.852,855546.5
2941,21,2011-08-26,2011,Q3,2011-08,8,Friday,Summer,0,4 Hot,33.37222222222222,3.523,215.386897,7.852,821127.53
2942,21,2011-09-02,2011,Q3,2011-09,9,Friday,Fall,0,4 Hot,33.3,3.533,215.4508632,7.852,705557.8
2943,21,2011-09-09,2011,Q3,2011-09,9,Friday,Fall,1,3 Warm,26.03888888888889,3.546,215.5148295,7.852,653989.65
2944,21,2011-09-16,2011,Q3,2011-09,9,Friday,Fall,0,3 Warm,27.011111111111113,3.526,215.6944378,7.852,653525.84
2945,21,2011-09-23,2011,Q3,2011-09,9,Friday,Fall,0,3 Warm,24.26666666666667,3.467,216.0282356,7.852,681913.29
2946,21,2011-09-30,2011,Q3,2011-09,9,Friday,Fall,0,3 Warm,26.06111111111111,3.355,216.3620333,7.852,651970.48
2947,21,2011-10-07,2011,Q4,2011-10,10,Friday,Fall,0,3 Warm,22.022222222222222,3.285,216.6958311,7.441,663452.46
2948,21,2011-10-14,2011,Q4,2011-10,10,Friday,Fall,0,3 Warm,20.99444444444445,3.274,217.0048261,7.441,671379.44
2949,21,2011-10-21,2011,Q4,2011-10,10,Friday,Fall,0,2 Moderate,18.42222222222222,3.353,217.1650042,7.441,729036.06
2950,21,2011-10-28,2011,Q4,2011-10,10,Friday,Fall,0,2 Moderate,18.588888888888885,3.372,217.3251824,7.441,738812.0
2951,21,2011-11-04,2011,Q4,2011-11,11,Friday,Fall,0,2 Moderate,13.338888888888887,3.332,217.4853605,7.441,767358.37
2952,21,2011-11-11,2011,Q4,2011-11,11,Friday,Fall,0,2 Moderate,15.444444444444445,3.297,217.6455387,7.441,757369.87
2953,21,2011-11-18,2011,Q4,2011-11,11,Friday,Fall,0,2 Moderate,16.61111111111111,3.308,217.8670218,7.441,737014.09
2954,21,2011-11-25,2011,Q4,2011-11,11,Friday,Fall,1,2 Moderate,13.572222222222223,3.236,218.1130269,7.441,1219263.4
2955,21,2011-12-02,2011,Q4,2011-12,12,Friday,Winter,0,1 Cold,9.288888888888888,3.172,218.3590319,7.441,793184.25
2956,21,2011-12-09,2011,Q4,2011-12,12,Friday,Winter,0,1 Cold,5.244444444444444,3.158,218.605037,7.441,897747.13
2957,21,2011-12-16,2011,Q4,2011-12,12,Friday,Winter,0,2 Moderate,10.311111111111112,3.159,218.8217928,7.441,1027584.51
2958,21,2011-12-23,2011,Q4,2011-12,12,Friday,Winter,0,1 Cold,8.077777777777776,3.112,218.9995495,7.441,1384552.17
2959,21,2011-12-30,2011,Q4,2011-12,12,Friday,Winter,1,1 Cold,7.311111111111109,3.129,219.1773063,7.441,804362.36
2960,21,2012-01-06,2012,Q1,2012-01,1,Friday,Winter,0,1 Cold,8.944444444444445,3.157,219.355063,7.057,640181.86
2961,21,2012-01-13,2012,Q1,2012-01,1,Friday,Winter,0,1 Cold,7.222222222222222,3.261,219.5328198,7.057,631181.25
2962,21,2012-01-20,2012,Q1,2012-01,1,Friday,Winter,0,2 Moderate,11.22777777777778,3.268,219.6258417,7.057,651178.2
2963,21,2012-01-27,2012,Q1,2012-01,1,Friday,Winter,0,2 Moderate,10.438888888888888,3.29,219.7188636,7.057,611258.71
2964,21,2012-02-03,2012,Q1,2012-02,2,Friday,Winter,0,2 Moderate,13.238888888888887,3.36,219.8118854,7.057,680725.43
2965,21,2012-02-10,2012,Q1,2012-02,2,Friday,Winter,1,1 Cold,8.06666666666667,3.409,219.9049073,7.057,770652.79
2966,21,2012-02-17,2012,Q1,2012-02,2,Friday,Winter,0,1 Cold,7.23888888888889,3.51,220.0651993,7.057,834663.52
2967,21,2012-02-24,2012,Q1,2012-02,2,Friday,Winter,0,2 Moderate,12.672222222222224,3.555,220.275944,7.057,747099.07
2968,21,2012-03-02,2012,Q1,2012-03,3,Friday,Spring,0,2 Moderate,15.166666666666666,3.63,220.4866886,7.057,764385.4
2969,21,2012-03-09,2012,Q1,2012-03,3,Friday,Spring,0,2 Moderate,13.977777777777776,3.669,220.6974332,7.057,755084.4
2970,21,2012-03-16,2012,Q1,2012-03,3,Friday,Spring,0,2 Moderate,17.438888888888886,3.734,220.8498468,7.057,767338.32
2971,21,2012-03-23,2012,Q1,2012-03,3,Friday,Spring,0,2 Moderate,17.200000000000003,3.787,220.9244858,7.057,729759.97
2972,21,2012-03-30,2012,Q1,2012-03,3,Friday,Spring,0,2 Moderate,19.92777777777778,3.845,220.9991248,7.057,724798.76
2973,21,2012-04-06,2012,Q2,2012-04,4,Friday,Spring,0,3 Warm,20.566666666666663,3.891,221.0737638,6.891,761956.58
2974,21,2012-04-13,2012,Q2,2012-04,4,Friday,Spring,0,3 Warm,20.572222222222223,3.891,221.1484028,6.891,769319.04
2975,21,2012-04-20,2012,Q2,2012-04,4,Friday,Spring,0,2 Moderate,19.427777777777777,3.877,221.2021074,6.891,734858.91
2976,21,2012-04-27,2012,Q2,2012-04,4,Friday,Spring,0,3 Warm,20.672222222222217,3.814,221.255812,6.891,674829.58
2977,21,2012-05-04,2012,Q2,2012-05,5,Friday,Spring,0,3 Warm,25.294444444444444,3.749,221.3095166,6.891,697645.32
2978,21,2012-05-11,2012,Q2,2012-05,5,Friday,Spring,0,3 Warm,23.41111111111111,3.688,221.3632212,6.891,649945.54
2979,21,2012-05-18,2012,Q2,2012-05,5,Friday,Spring,0,3 Warm,22.45555555555556,3.63,221.380331,6.891,700554.16
2980,21,2012-05-25,2012,Q2,2012-05,5,Friday,Spring,0,3 Warm,26.383333333333333,3.561,221.3828029,6.891,722891.24
2981,21,2012-06-01,2012,Q2,2012-06,6,Friday,Summer,0,3 Warm,26.244444444444444,3.501,221.3852748,6.891,695439.83
2982,21,2012-06-08,2012,Q2,2012-06,6,Friday,Summer,0,3 Warm,26.37222222222222,3.452,221.3877467,6.891,707895.72
2983,21,2012-06-15,2012,Q2,2012-06,6,Friday,Summer,0,3 Warm,27.505555555555556,3.393,221.4009901,6.891,727049.04
2984,21,2012-06-22,2012,Q2,2012-06,6,Friday,Summer,0,3 Warm,27.655555555555555,3.346,221.4411622,6.891,735870.0
2985,21,2012-06-29,2012,Q2,2012-06,6,Friday,Summer,0,4 Hot,31.13888888888889,3.286,221.4813343,6.891,716341.39
2986,21,2012-07-06,2012,Q3,2012-07,7,Friday,Summer,0,3 Warm,29.58888888888889,3.227,221.5215064,6.565,693013.59
2987,21,2012-07-13,2012,Q3,2012-07,7,Friday,Summer,0,3 Warm,28.061111111111114,3.256,221.5616784,6.565,668132.36
2988,21,2012-07-20,2012,Q3,2012-07,7,Friday,Summer,0,3 Warm,29.02777777777778,3.311,221.5701123,6.565,691200.33
2989,21,2012-07-27,2012,Q3,2012-07,7,Friday,Summer,0,4 Hot,31.161111111111115,3.407,221.5785461,6.565,677789.14
2990,21,2012-08-03,2012,Q3,2012-08,8,Friday,Summer,0,4 Hot,33.09444444444444,3.417,221.5869799,6.565,693785.85
2991,21,2012-08-10,2012,Q3,2012-08,8,Friday,Summer,0,4 Hot,31.98333333333333,3.494,221.5954138,6.565,700272.01
2992,21,2012-08-17,2012,Q3,2012-08,8,Friday,Summer,0,3 Warm,29.75,3.571,221.6751459,6.565,751963.81
2993,21,2012-08-24,2012,Q3,2012-08,8,Friday,Summer,0,3 Warm,25.4,3.62,221.8083518,6.565,802003.61
2994,21,2012-08-31,2012,Q3,2012-08,8,Friday,Summer,0,3 Warm,28.65555555555555,3.638,221.9415576,6.565,763867.59
2995,21,2012-09-07,2012,Q3,2012-09,9,Friday,Fall,1,4 Hot,31.333333333333332,3.73,222.0747635,6.565,642827.29
2996,21,2012-09-14,2012,Q3,2012-09,9,Friday,Fall,0,3 Warm,24.499999999999996,3.717,222.2174395,6.565,628494.63
2997,21,2012-09-21,2012,Q3,2012-09,9,Friday,Fall,0,3 Warm,21.966666666666672,3.721,222.4169362,6.565,667151.46
2998,21,2012-09-28,2012,Q3,2012-09,9,Friday,Fall,0,3 Warm,26.877777777777776,3.666,222.6164329,6.565,647097.65
2999,21,2012-10-05,2012,Q4,2012-10,10,Friday,Fall,0,3 Warm,21.266666666666666,3.617,222.8159296,6.17,651768.91
3000,21,2012-10-12,2012,Q4,2012-10,10,Friday,Fall,0,2 Moderate,16.405555555555555,3.601,223.0154263,6.17,653043.44
3001,21,2012-10-19,2012,Q4,2012-10,10,Friday,Fall,0,3 Warm,20.288888888888884,3.594,223.0598077,6.17,641368.14
3002,21,2012-10-26,2012,Q4,2012-10,10,Friday,Fall,0,3 Warm,21.38888888888889,3.506,223.0783366,6.17,675202.87
3003,22,2010-02-05,2010,Q1,2010-02,2,Friday,Winter,0,0 Very Cold,-4.2444444444444445,2.788,135.3524608,8.283,1033017.37
3004,22,2010-02-12,2010,Q1,2010-02,2,Friday,Winter,1,0 Very Cold,-2.144444444444444,2.771,135.4113076,8.283,1022571.25
3005,22,2010-02-19,2010,Q1,2010-02,2,Friday,Winter,0,0 Very Cold,-0.022222222222221748,2.747,135.4657781,8.283,988467.61
3006,22,2010-02-26,2010,Q1,2010-02,2,Friday,Winter,0,1 Cold,2.2111111111111095,2.753,135.5195191,8.283,899761.48
3007,22,2010-03-05,2010,Q1,2010-03,3,Friday,Spring,0,1 Cold,2.677777777777778,2.766,135.5732602,8.283,1009201.24
3008,22,2010-03-12,2010,Q1,2010-03,3,Friday,Spring,0,1 Cold,6.35,2.805,135.6270013,8.283,967187.37
3009,22,2010-03-19,2010,Q1,2010-03,3,Friday,Spring,0,1 Cold,7.794444444444445,2.834,135.6682247,8.283,966145.09
3010,22,2010-03-26,2010,Q1,2010-03,3,Friday,Spring,0,1 Cold,9.200000000000001,2.831,135.7073618,8.283,1012075.12
3011,22,2010-04-02,2010,Q2,2010-04,4,Friday,Spring,0,1 Cold,7.200000000000001,2.826,135.7464988,8.348,1177340.99
3012,22,2010-04-09,2010,Q2,2010-04,4,Friday,Spring,0,2 Moderate,13.922222222222224,2.849,135.7856359,8.348,1033171.07
3013,22,2010-04-16,2010,Q2,2010-04,4,Friday,Spring,0,2 Moderate,10.633333333333333,2.885,135.82725,8.348,1000968.67
3014,22,2010-04-23,2010,Q2,2010-04,4,Friday,Spring,0,2 Moderate,10.577777777777776,2.895,135.8721667,8.348,969594.47
3015,22,2010-04-30,2010,Q2,2010-04,4,Friday,Spring,0,2 Moderate,10.533333333333335,2.935,135.9170833,8.348,977683.06
3016,22,2010-05-07,2010,Q2,2010-05,5,Friday,Spring,0,2 Moderate,17.672222222222224,2.981,135.962,8.348,1052973.28
3017,22,2010-05-14,2010,Q2,2010-05,5,Friday,Spring,0,2 Moderate,10.550000000000002,2.983,136.010394,8.348,973585.33
3018,22,2010-05-21,2010,Q2,2010-05,5,Friday,Spring,0,2 Moderate,15.550000000000002,2.961,136.0796521,8.348,979977.89
3019,22,2010-05-28,2010,Q2,2010-05,5,Friday,Spring,0,2 Moderate,18.688888888888886,2.906,136.1489101,8.348,1103740.4
3020,22,2010-06-04,2010,Q2,2010-06,6,Friday,Summer,0,3 Warm,20.827777777777776,2.857,136.2181682,8.348,1095539.13
3021,22,2010-06-11,2010,Q2,2010-06,6,Friday,Summer,0,2 Moderate,18.33888888888889,2.83,136.2874263,8.348,1061196.47
3022,22,2010-06-18,2010,Q2,2010-06,6,Friday,Summer,0,2 Moderate,19.516666666666666,2.805,136.3243393,8.348,1052895.25
3023,22,2010-06-25,2010,Q2,2010-06,6,Friday,Summer,0,3 Warm,23.53888888888889,2.81,136.3483143,8.348,1095020.33
3024,22,2010-07-02,2010,Q3,2010-07,7,Friday,Summer,0,3 Warm,22.71111111111111,2.815,136.3722893,8.433,1120259.71
3025,22,2010-07-09,2010,Q3,2010-07,7,Friday,Summer,0,3 Warm,26.233333333333334,2.806,136.3962643,8.433,1092654.26
3026,22,2010-07-16,2010,Q3,2010-07,7,Friday,Summer,0,3 Warm,24.61111111111111,2.796,136.4179827,8.433,988392.99
3027,22,2010-07-23,2010,Q3,2010-07,7,Friday,Summer,0,3 Warm,24.95,2.784,136.4366924,8.433,974123.2
3028,22,2010-07-30,2010,Q3,2010-07,7,Friday,Summer,0,3 Warm,24.638888888888886,2.792,136.4554021,8.433,970773.64
3029,22,2010-08-06,2010,Q3,2010-08,8,Friday,Summer,0,3 Warm,23.53888888888889,2.792,136.4741118,8.433,1010326.14
3030,22,2010-08-13,2010,Q3,2010-08,8,Friday,Summer,0,3 Warm,23.75,2.81,136.4928214,8.433,993097.43
3031,22,2010-08-20,2010,Q3,2010-08,8,Friday,Summer,0,3 Warm,22.89444444444444,2.796,136.5249182,8.433,1017045.44
3032,22,2010-08-27,2010,Q3,2010-08,8,Friday,Summer,0,3 Warm,20.549999999999997,2.77,136.557015,8.433,1081420.96
3033,22,2010-09-03,2010,Q3,2010-09,9,Friday,Fall,0,3 Warm,24.361111111111107,2.735,136.5891118,8.433,1074535.88
3034,22,2010-09-10,2010,Q3,2010-09,9,Friday,Fall,1,3 Warm,20.33333333333333,2.717,136.6212085,8.433,924174.4
3035,22,2010-09-17,2010,Q3,2010-09,9,Friday,Fall,0,2 Moderate,16.93888888888889,2.716,136.6338071,8.433,918285.97
3036,22,2010-09-24,2010,Q3,2010-09,9,Friday,Fall,0,2 Moderate,18.41111111111111,2.718,136.6317821,8.433,902779.25
3037,22,2010-10-01,2010,Q4,2010-10,10,Friday,Fall,0,3 Warm,20.727777777777778,2.717,136.6297571,8.572,905987.17
3038,22,2010-10-08,2010,Q4,2010-10,10,Friday,Fall,0,2 Moderate,13.511111111111111,2.776,136.6277321,8.572,1015051.62
3039,22,2010-10-15,2010,Q4,2010-10,10,Friday,Fall,0,2 Moderate,12.905555555555553,2.878,136.6401935,8.572,954401.46
3040,22,2010-10-22,2010,Q4,2010-10,10,Friday,Fall,0,2 Moderate,10.133333333333335,2.919,136.688871,8.572,960998.52
3041,22,2010-10-29,2010,Q4,2010-10,10,Friday,Fall,0,2 Moderate,14.294444444444443,2.938,136.7375484,8.572,1025766.27
3042,22,2010-11-05,2010,Q4,2010-11,11,Friday,Fall,0,1 Cold,6.855555555555558,2.938,136.7862258,8.572,1006888.16
3043,22,2010-11-12,2010,Q4,2010-11,11,Friday,Fall,0,1 Cold,6.900000000000001,2.961,136.8349032,8.572,1043698.64
3044,22,2010-11-19,2010,Q4,2010-11,11,Friday,Fall,0,1 Cold,9.233333333333333,3.03,136.7715714,8.572,985896.44
3045,22,2010-11-26,2010,Q4,2010-11,11,Friday,Fall,1,1 Cold,7.0055555555555555,3.07,136.6895714,8.572,1564502.26
3046,22,2010-12-03,2010,Q4,2010-12,12,Friday,Winter,0,1 Cold,4.122222222222224,3.065,136.6075714,8.572,1230514.58
3047,22,2010-12-10,2010,Q4,2010-12,12,Friday,Winter,0,0 Very Cold,-1.9833333333333334,3.132,136.5255714,8.572,1367202.84
3048,22,2010-12-17,2010,Q4,2010-12,12,Friday,Winter,0,0 Very Cold,-0.8555555555555551,3.139,136.5292811,8.572,1527682.99
3049,22,2010-12-24,2010,Q4,2010-12,12,Friday,Winter,0,0 Very Cold,-1.2444444444444436,3.15,136.597273,8.572,1962445.04
3050,22,2010-12-31,2010,Q4,2010-12,12,Friday,Winter,1,0 Very Cold,-1.9500000000000008,3.177,136.665265,8.572,774262.28
3051,22,2011-01-07,2011,Q1,2011-01,1,Friday,Winter,0,1 Cold,0.3111111111111124,3.193,136.7332569,8.458,873954.7
3052,22,2011-01-14,2011,Q1,2011-01,1,Friday,Winter,0,0 Very Cold,-4.022222222222221,3.215,136.803477,8.458,807535.52
3053,22,2011-01-21,2011,Q1,2011-01,1,Friday,Winter,0,0 Very Cold,-2.8888888888888884,3.232,136.8870657,8.458,855001.02
3054,22,2011-01-28,2011,Q1,2011-01,1,Friday,Winter,0,0 Very Cold,-6.327777777777778,3.243,136.9706544,8.458,799369.15
3055,22,2011-02-04,2011,Q1,2011-02,2,Friday,Winter,0,0 Very Cold,-3.1166666666666663,3.24,137.0542431,8.458,946060.98
3056,22,2011-02-11,2011,Q1,2011-02,2,Friday,Winter,1,0 Very Cold,-1.7277777777777774,3.255,137.1378318,8.458,1009206.33
3057,22,2011-02-18,2011,Q1,2011-02,2,Friday,Winter,0,1 Cold,1.8555555555555574,3.263,137.2511849,8.458,975964.86
3058,22,2011-02-25,2011,Q1,2011-02,2,Friday,Winter,0,0 Very Cold,-0.9833333333333331,3.281,137.3764439,8.458,911245.43
3059,22,2011-03-04,2011,Q1,2011-03,3,Friday,Spring,0,1 Cold,0.8444444444444462,3.437,137.5017028,8.458,997353.15
3060,22,2011-03-11,2011,Q1,2011-03,3,Friday,Spring,0,1 Cold,5.233333333333334,3.6,137.6269617,8.458,944587.23
3061,22,2011-03-18,2011,Q1,2011-03,3,Friday,Spring,0,1 Cold,6.322222222222224,3.634,137.7398929,8.458,926427.12
3062,22,2011-03-25,2011,Q1,2011-03,3,Friday,Spring,0,1 Cold,3.761111111111113,3.624,137.8478929,8.458,933528.39
3063,22,2011-04-01,2011,Q2,2011-04,4,Friday,Spring,0,1 Cold,2.244444444444444,3.638,137.9558929,8.252,951588.37
3064,22,2011-04-08,2011,Q2,2011-04,4,Friday,Spring,0,1 Cold,6.900000000000001,3.72,138.0638929,8.252,969046.69
3065,22,2011-04-15,2011,Q2,2011-04,4,Friday,Spring,0,1 Cold,9.377777777777778,3.823,138.1646952,8.252,1008557.04
3066,22,2011-04-22,2011,Q2,2011-04,4,Friday,Spring,0,1 Cold,8.755555555555553,3.919,138.2475036,8.252,1152781.9
3067,22,2011-04-29,2011,Q2,2011-04,4,Friday,Spring,0,2 Moderate,14.000000000000002,3.988,138.3303119,8.252,926133.8
3068,22,2011-05-06,2011,Q2,2011-05,5,Friday,Spring,0,2 Moderate,12.016666666666667,4.078,138.4131202,8.252,1032076.06
3069,22,2011-05-13,2011,Q2,2011-05,5,Friday,Spring,0,2 Moderate,14.283333333333335,4.095,138.4959286,8.252,1001558.74
3070,22,2011-05-20,2011,Q2,2011-05,5,Friday,Spring,0,2 Moderate,14.755555555555556,4.101,138.587106,8.252,970307.83
3071,22,2011-05-27,2011,Q2,2011-05,5,Friday,Spring,0,2 Moderate,16.994444444444447,4.034,138.6782834,8.252,1021568.34
3072,22,2011-06-03,2011,Q2,2011-06,6,Friday,Summer,0,3 Warm,21.16111111111111,3.973,138.7694608,8.252,1125169.92
3073,22,2011-06-10,2011,Q2,2011-06,6,Friday,Summer,0,3 Warm,20.85,3.924,138.8606382,8.252,1060868.49
3074,22,2011-06-17,2011,Q2,2011-06,6,Friday,Summer,0,2 Moderate,17.76111111111111,3.873,139.0028333,8.252,1042454.61
3075,22,2011-06-24,2011,Q2,2011-06,6,Friday,Summer,0,3 Warm,20.294444444444444,3.851,139.1832917,8.252,1012584.2
3076,22,2011-07-01,2011,Q3,2011-07,7,Friday,Summer,0,3 Warm,21.555555555555557,3.815,139.36375,8.023,1077491.68
3077,22,2011-07-08,2011,Q3,2011-07,7,Friday,Summer,0,3 Warm,23.455555555555556,3.784,139.5442083,8.023,1017050.65
3078,22,2011-07-15,2011,Q3,2011-07,7,Friday,Summer,0,3 Warm,24.0,3.827,139.7006325,8.023,961953.57
3079,22,2011-07-22,2011,Q3,2011-07,7,Friday,Summer,0,3 Warm,25.438888888888894,3.882,139.7969712,8.023,964683.8
3080,22,2011-07-29,2011,Q3,2011-07,7,Friday,Summer,0,3 Warm,24.066666666666663,3.898,139.8933099,8.023,944958.69
3081,22,2011-08-05,2011,Q3,2011-08,8,Friday,Summer,0,3 Warm,24.07222222222222,3.903,139.9896486,8.023,983232.96
3082,22,2011-08-12,2011,Q3,2011-08,8,Friday,Summer,0,3 Warm,23.716666666666665,3.88,140.0859873,8.023,991779.2
3083,22,2011-08-19,2011,Q3,2011-08,8,Friday,Summer,0,3 Warm,21.833333333333332,3.82,140.1289205,8.023,973004.91
3084,22,2011-08-26,2011,Q3,2011-08,8,Friday,Summer,0,3 Warm,22.344444444444445,3.796,140.1629528,8.023,1181815.31
3085,22,2011-09-02,2011,Q3,2011-09,9,Friday,Fall,0,3 Warm,20.644444444444442,3.784,140.196985,8.023,912762.76
3086,22,2011-09-09,2011,Q3,2011-09,9,Friday,Fall,1,3 Warm,20.633333333333333,3.809,140.2310173,8.023,1004434.54
3087,22,2011-09-16,2011,Q3,2011-09,9,Friday,Fall,0,3 Warm,20.04444444444444,3.809,140.2735,8.023,937420.65
3088,22,2011-09-23,2011,Q3,2011-09,9,Friday,Fall,0,2 Moderate,16.866666666666667,3.758,140.32725,8.023,899834.75
3089,22,2011-09-30,2011,Q3,2011-09,9,Friday,Fall,0,3 Warm,20.98888888888889,3.684,140.381,8.023,953314.16
3090,22,2011-10-07,2011,Q4,2011-10,10,Friday,Fall,0,2 Moderate,13.577777777777776,3.633,140.43475,7.706,993436.67
3091,22,2011-10-14,2011,Q4,2011-10,10,Friday,Fall,0,2 Moderate,17.016666666666666,3.583,140.4784194,7.706,944337.32
3092,22,2011-10-21,2011,Q4,2011-10,10,Friday,Fall,0,2 Moderate,15.166666666666666,3.618,140.4616048,7.706,981567.22
3093,22,2011-10-28,2011,Q4,2011-10,10,Friday,Fall,0,1 Cold,9.616666666666667,3.604,140.4447903,7.706,1099351.68
3094,22,2011-11-04,2011,Q4,2011-11,11,Friday,Fall,0,1 Cold,6.005555555555556,3.586,140.4279758,7.706,1106575.59
3095,22,2011-11-11,2011,Q4,2011-11,11,Friday,Fall,0,1 Cold,8.777777777777777,3.57,140.4111613,7.706,1051740.29
3096,22,2011-11-18,2011,Q4,2011-11,11,Friday,Fall,0,2 Moderate,10.344444444444443,3.571,140.4127857,7.706,1007579.44
3097,22,2011-11-25,2011,Q4,2011-11,11,Friday,Fall,1,1 Cold,7.933333333333334,3.536,140.4217857,7.706,1535857.49
3098,22,2011-12-02,2011,Q4,2011-12,12,Friday,Winter,0,1 Cold,9.505555555555555,3.501,140.4307857,7.706,1167621.14
3099,22,2011-12-09,2011,Q4,2011-12,12,Friday,Winter,0,1 Cold,7.416666666666667,3.47,140.4397857,7.706,1308967.44
3100,22,2011-12-16,2011,Q4,2011-12,12,Friday,Winter,0,1 Cold,3.9499999999999997,3.445,140.4700795,7.706,1453153.33
3101,22,2011-12-23,2011,Q4,2011-12,12,Friday,Winter,0,1 Cold,4.349999999999999,3.413,140.528765,7.706,1863195.68
3102,22,2011-12-30,2011,Q4,2011-12,12,Friday,Winter,1,1 Cold,2.377777777777778,3.402,140.5874505,7.706,982661.14
3103,22,2012-01-06,2012,Q1,2012-01,1,Friday,Winter,0,1 Cold,1.4499999999999997,3.439,140.6461359,7.503,895358.2
3104,22,2012-01-13,2012,Q1,2012-01,1,Friday,Winter,0,1 Cold,3.888888888888889,3.523,140.7048214,7.503,855437.57
3105,22,2012-01-20,2012,Q1,2012-01,1,Friday,Winter,0,0 Very Cold,-1.5777777777777777,3.542,140.8086118,7.503,897027.44
3106,22,2012-01-27,2012,Q1,2012-01,1,Friday,Winter,0,1 Cold,2.0444444444444443,3.568,140.9124021,7.503,786459.23
3107,22,2012-02-03,2012,Q1,2012-02,2,Friday,Winter,0,1 Cold,4.766666666666666,3.633,141.0161924,7.503,958487.75
3108,22,2012-02-10,2012,Q1,2012-02,2,Friday,Winter,1,1 Cold,2.0444444444444443,3.655,141.1199827,7.503,1034448.07
3109,22,2012-02-17,2012,Q1,2012-02,2,Friday,Winter,0,1 Cold,2.361111111111111,3.703,141.2140357,7.503,1004749.41
3110,22,2012-02-24,2012,Q1,2012-02,2,Friday,Winter,0,1 Cold,3.888888888888889,3.751,141.3007857,7.503,912958.95
3111,22,2012-03-02,2012,Q1,2012-03,3,Friday,Spring,0,1 Cold,3.0388888888888883,3.827,141.3875357,7.503,974866.65
3112,22,2012-03-09,2012,Q1,2012-03,3,Friday,Spring,0,1 Cold,5.3999999999999995,3.876,141.4742857,7.503,991127.01
3113,22,2012-03-16,2012,Q1,2012-03,3,Friday,Spring,0,1 Cold,7.811111111111113,3.867,141.55478,7.503,966780.01
3114,22,2012-03-23,2012,Q1,2012-03,3,Friday,Spring,0,2 Moderate,12.600000000000001,3.889,141.6269332,7.503,992774.4
3115,22,2012-03-30,2012,Q1,2012-03,3,Friday,Spring,0,1 Cold,8.0,3.921,141.6990864,7.503,965769.93
3116,22,2012-04-06,2012,Q2,2012-04,4,Friday,Spring,0,1 Cold,7.98888888888889,3.957,141.7712396,7.671,1197489.66
3117,22,2012-04-13,2012,Q2,2012-04,4,Friday,Spring,0,1 Cold,9.93888888888889,4.025,141.8433929,7.671,939118.24
3118,22,2012-04-20,2012,Q2,2012-04,4,Friday,Spring,0,2 Moderate,14.894444444444446,4.046,141.9015262,7.671,1000342.87
3119,22,2012-04-27,2012,Q2,2012-04,4,Friday,Spring,0,2 Moderate,10.78888888888889,4.023,141.9596595,7.671,922539.94
3120,22,2012-05-04,2012,Q2,2012-05,5,Friday,Spring,0,2 Moderate,10.416666666666666,3.991,142.0177929,7.671,1005083.31
